Id,Lat,Long
0,24.06630008450,73.36604326420
0,24.02078491900,73.39978254320
0,23.97721896880,73.34688790990
0,23.91845398310,73.31190126660
0,23.86299226910,73.26586067420
0,23.83117563030,73.25161021350
0,23.79418562740,73.24470593260
0,23.98068461960,73.40053849100
